year,workauthorization,country,gender,degree,college,department,major,graddate,status,employer.school,jobtitle.gradprogram,city,state.country,graddegree,useful,dateoffered,dateaccepted,jobfunction,employerindustry,numoffers
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAMARK,S13,E,Saffron Project,Jr. Account Executive,Los Angeles,CA,,,,,Marketing:Advertising,advertising & public relations,NA
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAGENMAN,S14,E,eBay,Enterprise Marketing Solutions; Interactive Marketing Associate ,Philadelphia,PA,,Hired from summer internship,41579,41640,Marketing:Brand/Product Management,technology,1
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAFIN,S14,E,IBM,Consultant,Philadelphia,PA,,TartanTRAK,41548,41579,Consulting:Management/Strategy,consulting,2
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAGENMAN,S14,E,Teach for America,,Baltimore,MD,,,,,Social Services:Teaching,education,NA
2014,Non-US Citizen,Hong Kong,Female,BS,Tepper,Business Administration,BAFIN,F13,E,Boxin Bullion,Research Analyst,Hong Kong,Hong Kong,,,41671,41671,Finance:Research,financial services,NA
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAFIN,S14,E,Citi,"Analyst, Capital Markets Origination",New York,NY,,Hired from Summer Internship,41487,41518,Finance:Investment Banking,financial services,1
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAFIN,S14,E,Vanguard,Vanguard Accelerated Development Rotational Program,Valley Forge,PA,,Hired from summer internship,41487,41548,Finance:Other,financial services,3
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAGENMAN,S14,E,Burger King,Management Trainee Program,Miami,FL,,TartanTRAK,41609,41609,Management:Management Trainee (Entry-Level Management),consumer products,3
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAMARK,S14,E,Brooklyn Nets,Dancer (Brooklynette),Brooklyn,NY,,,,,,arts & entertainment,NA
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAFIN,S14,E,PNC,Investment Banking Analyst,New York,NY,,TartanTRAK,41548,41579,Finance:Investment Banking,financial services,2
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAIMN,S14,E,Chrysler,Business Systems Analyst,Auburn Hills,MI,,Job Fair,41548,41579,IT:Analyst,manufacturing,NA
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAFIN,S14,E,IBM,Consultant,New York,NY,,,41579,41609,Consulting:Management/Strategy,consulting,2
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAFIN,S14,E,Accenture,Corporate Finance Analyst,New York,NY,,On-line Job Listing Site,41579,41579,Finance:Corporate,consulting,1
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BA,S14,E,Onomie,Business and Marketing Operations,New York,NY,,Networking,41730,41791,Marketing:Brand/Product Management ,consumer products,4
2014,Permanent Resident,United States,Female,BS,Tepper,Business Administration,BAFIN,S14,E,Citi,Management Associate,Hong Kong,Hong Kong,,TartanTRAK,41671,41671,Finance:Investment Banking,financial services,1
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAIMN,S14,E,IBM,Consultant,San Francisco,CA,,Job Fair,41548,41579,Consulting:Management/Strategy,consulting,4
2014,Non-US Citizen,NA,Female,BS,Tepper,Business Administration,BACIT,S14,E,Grant Thornton,Consultant,New York,NY,,,,,Consulting:Finance,consulting,NA
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAITM,S14,E,Allegro Development,Support Analyst,Dallas,TX,,,,,Analyst:Other,technology,NA
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAFIN,S14,E,J.P. Morgan Chase,Treasury Services Analyst,New York,NY,,Hired from summer internship,41456,41456,Finance:Financial Analysis,financial services,1
2014,Non-US Citizen,Japan,Female,BS,Tepper,Business Administration,BAITM,S14,E,Deloitte,Tax Consultant,Los Angeles,CA,,Internet Job Listing Site,41671,41699,Consulting:Finance,consulting,3
2014,Non-US Citizen,Korea,Female,BS,Tepper,Business Administration,BA,S14,E,MasterCard,Associate Analyst,New York,NY,,TartanTRAK,41699,41699,Management:Product Management,financial services,NA
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAGCM,S14,E,Pure Storage,Supply Chain Analyst,Mountain View,CA,,Job Fair,41609,41609,Management:Supply Chain,technology,2
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BA,S14,E,Inflection,Business Development,Redwood City,CA,,Networking,41699,41699,Marketing:Business Development/Sales,technology,NA
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAMARK,S14,E,IBM,,NA,NA,,,,,Consulting:Management/Strategy,consulting,NA
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAITM,S14,E,Bloomingdale's,Merchant Executive Training Program,New York,NY,,,,,Marketing:Buyer/Merchandising,retail,NA
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAFIN,S14,E,General Electric,Financial Management Program,Houston,TX,,,,,Finance:Other,manufacturing,NA
2014,Non-US Citizen,China,Female,BS,Tepper,Business Administration,BAFIN,S14,E,Start-up,,Shanghai,China,,,,,,technology,NA
2014,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BAENT,S14,E,Groupon,Product/UX Design Intern,Chicago,IL,,,,,Design:Interaction/User Interface/UX Design,technology,NA
2014,Non-US Citizen,China,Female,BS,Tepper,Business Administration,BAFIN,S14,E,Inflection,Finance Associate,Redwood City,CA,,TartanTRAK,41730,41730,Finance:Financial Analysis,technology,3
2014,Non-US Citizen,China,Female,BS,Tepper,Business Administration,BAMARK,S14,G,HEC Paris,Luxury Management,NA,NA,EMBA,,,,,,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Statistics,STA,S14,E,Freddie Mac,Technology Analyst,Arlington,VA,,TartanTRAK,41956,41956,Analyst: Data,financial services,1
2014,U.S. Citizen,United States,Female,BS,Dietrich,Social & Decision Sciences,DECSCI,S14,E,Deloitte,Business Analyst ,Pittsburgh,PA,,,,,Business Analyst,consulting,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Psychology,COGSCI,S14,E,CyLab Usable Privacy and Security Laboratory,Researcher,NA,NA,,,,,Researcher,research,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,English,PW,S14,E,Allegheny Health Network,Marketing and Communications Intern,Pittsburgh,PA,,,,,Communications: Other,healthcare,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,Clinkle,Data Analyst,San Francisco,CA,,,,,Analyst,retail,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,English,CW,S14,E,Sampsonia Way Magazine,Editorial Intern,Pittsburgh,PA,,,,,Communications: Writing/Editing,marketing/communications,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Social & Decision Sciences,DECSCI,S14,E,Gentle Monster USA Inc.,Coordinator,NA,NA,,,,,,,NA
2014,Non-US Citizen,India,Female,BS,Dietrich,Statistics,STA,S14,E,American Express,Analyst,Pittsburgh,PA,,,,,,,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,English,PW,S14,E,Abercrombie & Fitch,Assistant Manager,Boston,MA,,,,,,,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,F13,E,WalmartLabs,Intern ecommerce ,Cerritos,CA,,,,,Other,retail,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Social & Decision Sciences,POLMGMT,S14,E,Americorps,,Moline,IL,,,,,Recruiting,education,NA
2014,U.S. Citizen,Taiwan,Female,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,IBM,Associate Consultant,San Francisco,CA,,,,,Management/Strat,consulting,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Modern Languages,JAPAN,S14,E,Manga Translations,Translator ,NA,NA,,,,,Translator,advertising & public relations,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,F13,E,J.P. Morgan Chase,Analyst,New York,NY,,,,,Financial Analyst,financial services,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,English,PW,S14,E,Chemistry Communication,User Experience Designer,Pittsburgh,PA,,,,,Design: UX Design,marketing/communications,2
2014,U.S. Citizen,United States,Female,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,Microsoft,Associate Consultant,Seattle,WA,,,,,Other,technology,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Psychology,PSY,S14,E,PNC,Intern Advertising Analyst ,Pittsburgh,PA,,,,,Business Analyst,financial services,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,English,CW,S14,E,Haymarket Media Group,Assistant Digital Content Editor,New York,NY,,,,,,,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Statistics,ECOSTA,S14,E,Horizon Media,Jr. Search Engine Marketing Analyst,New York,NY,,,,,,,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Social & Decision Sciences,DECSCI,S14,E,IBM,Global Business Consultant ,Herndon,VA,,,,,Management/Strat,consulting,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Social & Decision Sciences,DECSCI,S14,E,A.T. Kearney,Business Analyst ,New York,NY,,,,,Business Analyst,financial services,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,History,GS,S14,E,Paralegal/Trial Preparation Assistant,"Manhattan District Attorney's Office, in the Major Economic Crimes Bureau",New York,NY,,,,,,,NA
2014,Non-US Citizen,Singapore,Female,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S13,E,Deloitte,Business Technology Analyst,Pittsburgh,PA,,,,,IT Analyst,consulting,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Economics,ECO,S14,E,Twilio,Business Development Representative,San Francisco,CA,,Networking,41579,41609,Marketing:Business Development/Sales,technology,1
2014,U.S. Citizen,United States,Female,BS,Dietrich,Statistics,ECOSTA,F13,E,IBM,Consultant,Washington,DC,,Job Fair,41925,41956,Consulting: Management/Strategy,consulting,4
2014,U.S. Citizen,United States,Female,BS,Dietrich,History,GS,S14,E,Results for Development Institute,Non-State Global Education,Washington,DC,,,,,Educator,education,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Statistics,STA,S14,E,Navy Federal Credit Union,Marketing Analyst,NA,NA,,,,,Analyst: Data,financial services,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,English,CW,S14,E,Minted,Seasonal Design Associate,San Francisco,CA,,,,,,,NA
2014,Non-US Citizen,Korea,Female,BS,Dietrich,Social & Decision Sciences,POLMGMT,S14,E,Rukus Wireless,Recruiting Coordinator,San Francisco,CA,,,,,HR,technology,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Psychology,PSY,S14,E,Bentley Systems,UX Intern,Pittsburgh,PA,,,,,User Design,technology,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Statistics,ECOSTA,S14,E,Caterpillar,Information Analyst,Peoria,IL,,TartanTRAK,41986,41653,Analyst: Data,manufacturing,NA
2014,Non-US Citizen,Korea,Female,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,F13,E,IBM,Technology Consultant,NA,South Korea,,,,,,,NA
2014,Non-US Citizen,Korea,Female,BS,Dietrich,Economics,ECO,S14,E,Samsung,Marketing Associate,Seongnam,South Korea,,On-line Job Listing Site,41609,41609,Marketing:Other,consumer products,1
2014,U.S. Citizen,United States,Female,BS,Dietrich,Social & Decision Sciences,DECSCI,S14,E,Deloitte,Summer Scholar ,NA,NA,,,,,,consulting,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,English,TWCM,S14,E,Microsoft,Consumer Writer,Seattle,WA,,,,,Communications: Writing/Editing,technology,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,History,GS,S14,E,Fulbright Fellowship,Fulbright Teaching Assistantship,NA,Germany,,,,,teacher,education,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Social & Decision Sciences,DECSCI,S14,E,Kaiser Permanente,Digital Workforce Group Intern,Oakland,CA,,,,,,healthcare,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Social & Decision Sciences,POLMGMT,S14,E,Clay Pell for Governor,Regional Field Director,Providence,RI,,,,,Fundraising,education,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,History,GS,S14,E,BarGee Farms,Social Media Manager,Pittsburgh,PA,,,,,Social Media,retail,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Statistics,STA,S14,E,PNC,Risk Associate,Pittsburgh,PA,,Hired from summer internship,41895,41925,Analyst: Data,financial services,1
2014,U.S. Citizen,United States,Female,BS,Dietrich,Social & Decision Sciences,DECSCI,S14,E,Bank of America,Operations Management Analyst ,Charlotte,NC,,,,,Business Analyst,financial services,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,History,GS,S14,E,IBM,Consulting (GBS),Chicago,IL,,,,,Management/Strat,consulting,NA
2014,Permanent Resident,China,Female,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S13,E,Booker Software,Associate Product Manager,New York,NY,,,,,Other,technology,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Social & Decision Sciences,INTRELP,S14,E,Fulbright Fellowship,English Teaching Assistantship,NA,Turkey,,,,,teacher,education,NA
2014,Non-US Citizen,NA,Female,BS,Dietrich,Economics,ECO,S13,E,MaRS Discovery District,Junior Associate,Toronto,Canada,,,,,Management:Other,education,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,English,PW,S14,E,Microsoft,Content Publisher,Redmond,WA,,LinkedIn,,41669,Communications: Writing/Editing,technology,2
2014,U.S. Citizen,United States,Female,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,PricewaterhouseCoopers,Experienced Associate/Tech Consultant,Chicago,IL,,,,,IT,consulting,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Social & Decision Sciences,INTRELP,S14,E,Homeaway Inc.,Marketing Analyst ,Austin,TX,,,,,Marketing,consumer products,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,English,ENG,S14,E,PharmBlue LLC,Business and Regularty Analyst,Pittsburgh,PA,,,,,Analyst:  Business,pharmaceuticals,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Psychology,PSY,S14,E,Health and Human Performance Laboratory,Research Assistant,New York,NY,,,,,Researcher,education,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Social & Decision Sciences,DECSCI,S14,E,Innovation Decisions,Intern,Vienna,VA,,,,,,consulting,NA
2014,Non-US Citizen,Korea,Female,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,Nike,,Beaverton,OR,,,,,,consumer products,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,Apple,Information Technology Development Rotational Program,Cupertino,CA,,,,,Software Development,technology,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,Intuit,Product Management ,San Francisco,CA,,,,,Other,technology,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Social & Decision Sciences,INTRELP,S14,E,WorldTeach,English Teacher,NA,China,,,,,Teacher,education,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,English,CW,S14,E,Sourcebooks,Assistant to the Publisher,Chicago,IL,,,,,,,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,English,PW,S14,E,Cloudant,UI Designer,San Francisco,CA,,,,,,,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,English,PW,S14,E,Cartoon Network Studios,Intern: Assistant to the VP of Content Business Operations,Burbank,CA,,,,,Communications:  Other,arts & entertainment,1
2014,U.S. Citizen,United States,Female,BS,Dietrich,Economics,ECO,S14,E,Mitsubishi UFJ Bank,Analyst,New York,NY,,Hired from summer internship,41487,41487,Analyst:Data,financial services,1
2014,U.S. Citizen,United States,Female,BS,Dietrich,Psychology,PSY,S14,E,McCann Erickson,Human Resources Coord,New York,NY,,,,,Human Resources,advertising & public relations,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Economics,ECO,S14,E,Northwestern Mutual,Financial Representative,Pittsburgh,PA,,Networking,41788,41788,Finance:Other,financial services,1
2014,U.S. Citizen,United States,Female,BS,Dietrich,Social & Decision Sciences,INTRELP,S13,E,Covington & Burling,Paralegal,Washington,DC,,,,,Paralegal,legal,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,History,GS,F13,E,Council on International Educational Exchange (CIEE),Teaching English,Madrid,Spain,,,,,Teacher,education,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Social & Decision Sciences,DECSCI,S14,E,SapientNitro,Technical Project Manager ,New York,NY,,,,,Project Manager,technology,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Modern Languages,FRANCO,S14,E,GlobalPittsburgh,Intern,Pittsburgh,PA,,,,,Other,education,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,General Electric,User Experience Leadership Program,San Ramon,CA,,,,,Design,consumer products,NA
2014,Non-US Citizen,Canada,Female,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S14,E,PricewaterhouseCoopers,Technology Consultant,San Francisco,CA,,,,,,consulting,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,H&SS Interdisciplinary,INFOSYS,S13,E,BNY Mellon,Senior Associate ITLDP,East Brunswick,NJ,,,,,Technical Analyst,financial services,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Social & Decision Sciences,INTRELP,F13,E,Hewlett Packard,Project Manager,Palo Alto,CA,,,,,Other,technology,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Philosophy,EHPP,S14,E,Inflection,Product Management Associate,Redwood,CA,,,,,Management/Strat,technology,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Statistics,ECOSTA,S14,E,Enova Financial,Analytics Analyst,Chicago,IL,,Job Fair,41956,41956,Analyst: Data,financial services,2
2014,U.S. Citizen,United States,Female,BS,Dietrich,Statistics,ECOSTA,S14,E,Explorys,Data Scientist,Cleveland,OH,,Job Fair,41623,41647,Analyst: Data,healthcare,3
2014,U.S. Citizen,United States,Female,BS,Dietrich,Economics,ECO,S14,E,IBM,GBS Public Sector SAP/Oracle Consultant,Washington,DC,,TartanTRAK,41579,41609,Consulting:IT ,consulting,2
2014,U.S. Citizen,United States,Female,BS,Dietrich,Social & Decision Sciences,DECSCI,S14,E,UPMC,Financial Analyst ,Pittsburgh,PA,,,,,Financial Analyst,healthcare,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Modern Languages,FRANCO,S14,E,Anzu Global LLC,Product Specialist in French at Google,Pittsburgh,PA,,,,,Translator,consumer products,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,English,CW,S14,E,LifeShel,Design and Communication,Pittsburgh,PA,,,,,Communications: Meida Design,technology,NA
2014,Non-US Citizen,China,Female,BS,Dietrich,Psychology,COGSCI,S14,E,Disney, HCI Research Assistant,Pittsburgh,PA,,,,,Researcher,arts & entertainment,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Social & Decision Sciences,INTRELP,S14,E,Fischer Investments,Investment Associate,NA,NA,,,,,Business Analyst,financial services,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Statistics,ECOSTA,S14,E,PricewaterhouseCoopers,Management Consultant Analytics,New York,NY,,TartanTRAK,41925,41956,Consulting: Management/Strategy,consulting,2
2014,U.S. Citizen,United States,Female,BS,Dietrich,Social & Decision Sciences,INTRELP,S14,G,George Washington,Law School,Washington,DC,JD,,,,,,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,History,GS,F13,G,Center for Iranian Studies,Arabic Language Immersion,NA,Oman,,,,,,,NA
2014,U.S. Citizen,United States,Female,BS,Dietrich,Modern Languages,GERMAN,S14,V,ELCA- Young Adults in Global Mission,Mission Worker,NA,NA,,,,,Volunteer,religious,NA
2014,U.S. Citizen,United States,Female,BS,MCS,Biological Sciences,BSCPSY,F13,E,Hillman Cancer Center,Research Assistant,Pittsburgh,PA,,,,,Research,healthcare,NA
2014,U.S. Citizen,United States,Female,BS,MCS,Physics,PHYAST,S14,E,Schlumberger,Geophysicist,Houston,TX,,TartanTrak,41732,41740,Geophysicist/data processing,energy,1
2014,U.S. Citizen,United States,Female,BS,MCS,Chemistry,CMY,S14,E,National Institutes of Health,Researcher,Bethesda,MD,,,,,Research,education,NA
2014,U.S. Citizen,United States,Female,BS,MCS,Biological Sciences,BSC,S14,E,HHMI Janelia Farms,Research Assistant,Ashburn,VA,,,,,Research,research,NA
2014,U.S. Citizen,United States,Female,BS,MCS,Mathematical Sciences,MSCORSTA,S14,E,Booz Allen Hamilton,"Operations Research Analyst, Consultant",NA,NA,,Referred by student in previous class,,,Consulting: Other,consulting,NA
2014,U.S. Citizen,United States,Female,BS,MCS,Mathematical Sciences,MSCORSTA,S14,E,Hewlett Packard,Quality Engineer,Houston,TX,,,,,Enigneering: Quality Control,technology,NA
2014,U.S. Citizen,United States,Female,BS,MCS,Mathematical Sciences,MSCORSTA,S14,E,Travelers,Actuarial and Analytics Leadership Development Program,Hartford,CT,,Networking,41518,41518,Finance: Actuarial,insurance,1
2014,U.S. Citizen,United States,Female,BS,MCS,Mathematical Sciences,MSCORSTA,S14,E,Deutsche Bank,Technology Analyst,NA,NA,,TartanTRAK,,,Finance: Other,financial services,NA
2014,U.S. Citizen,United States,Female,BS,MCS,Biological Sciences,BSC,S14,E,Cleveland Clinic Neurological Institute,Research Assistant,Cleveland,OH,,,,,Research,healthcare,NA
2014,U.S. Citizen,United States,Female,BS,MCS,Biological Sciences,BSCPSY,S14,E,Webby Awards,Production Intern,New York,NY,,,,,Other,arts & entertainment,NA
2014,U.S. Citizen,United States,Female,BS,MCS,Mathematical Sciences,MSCOR,S14,E,Risk Management Solution,Risk Analyst,Hoboken,NJ,,TOC,41641,41649,Finance: Risk Management,insurance,3
2014,U.S. Citizen,United States,Female,BS,MCS,Mathematical Sciences,MSCORSTA,S14,E,Comlinkdata,Data Analyst,Boston,MA,,,,,Analyst: Data,technology,NA
2014,U.S. Citizen,United States,Female,BS,MCS,Biological Sciences,BSCCBIO,S14,E,Blue Brain Project,Research Intern,Lausanne,Switzerland,,,41628,41628,Research,research,1
2014,U.S. Citizen,United States,Female,BS,MCS,Mathematical Sciences,MSCM,S13,E,"Stroz Friedberg, LLC",Security Analyst,New York,NY,,Networking,41652,41652,Consulting: Other,consulting,1
2014,U.S. Citizen,United States,Female,BS,MCS,Chemistry,CMY,S13,E,Baker & Whitt PLLC,Paralegal,Germantown,TN,,,,,Public Administration: Other,legal,NA
2014,U.S. Citizen,United States,Female,BS,MCS,Chemistry,CMY,S14,E,PPG Industries,Chemist I,Pittsburgh,PA,,,,,Other,manufacturing,NA
2014,U.S. Citizen,United States,Female,BS,MCS,Biological Sciences,BSCPSY,S14,E,Monterey Bay Aquarium Research Institute,Summer Intern Research Assistant,Monterey Bay,CA,,Internet,41730,41739,Research,research,2
2014,U.S. Citizen,United States,Female,BS,MCS,Biological Sciences,BSC,S14,E,IBM,"Consultant, Global Business Services ",NA,NA,,,,,Consulting: Other,consulting,NA
2014,U.S. Citizen,United States,Female,BS,MCS,Biological Sciences,BSCPSY,S14,E,National Institutes of Health,Research Assistant,Bethesda,MD,,Advisor,,41705,Research,healthcare,1
2014,U.S. Citizen,United States,Female,BS,MCS,Biological Sciences,BSCPSY,S14,E,Teach for America,Chemistry Teacher,New York,NY,,Networking,41925,41925,Social Services: Teaching,education,1
2014,U.S. Citizen,United States,Female,BS,MCS,Biological Sciences,BSC,S14,E,UPMC,Research Assistant,Pittsburgh,PA,,,,,Research,healthcare,NA
2014,U.S. Citizen,United States,Female,BS,MCS,Biological Sciences,BSC,S14,E,National Institutes of Health,Research Assistant,Bethesda,MD,,,,,Research,education,NA
2014,U.S. Citizen,United States,Female,BS,MCS,Mathematical Sciences,MSCM,S14,E,Grant Street Group,Business Analyst,Pittsburgh,PA,,"Job Fair, TartanTrak",41671,41699,Analyst: Business,technology,NA
2014,Non-US Citizen,Korea,Female,BS,MCS,Mathematical Sciences,MSCOR,S14,E,NuFit Media,Quantitative Analyst,Pittsburgh,PA,,,,,Analyst: Data,technology,NA
2014,U.S. Citizen,United States,Female,BS,MCS,Mathematical Sciences,Mcsba,S14,E,Epic Systems,Software Developer,Verona,WI,,TartanTrak,41548,41593,Computer Science: Software Development,technology,2
2014,Permanent Resident,India,Female,BS,MCS,Mathematical Sciences,COMPFIN,S14,E,Deutsche Bank,"Analyst, Sales & Trading",NA,NA,,On campus information session,,,Finance: Sales & Trading,financial services,NA
2014,U.S. Citizen,United States,Female,BS,MCS,Biological Sciences,BSCPSY,S14,E,Nutanix,Recruiting Coordinator,San Jose,CA,,,,,Management: Human Resources,technology,NA
2014,U.S. Citizen,United States,Female,BS,MCS,Mathematical Sciences,MSCM,S14,E,Advanced Simulation Technology Inc.,Software Engineer,Herndon,VA,,"Job Fair, TartanTrak, Networking",41579,41609,Computer Science: Software Engineering,technology,2
2014,Non-US Citizen,Taiwan,Female,BS,MCS,Chemistry,CMY,S14,E,UPMC,Research Associate  ,Pittsburgh,PA,,,,,Research,healthcare,NA
2014,U.S. Citizen,United States,Female,BS,MCS,Mathematical Sciences,MSCCAM,S14,E,4moms,Software Engineer,Pittsburgh,PA,,TOC,41603,41610,Computer Science: Other,consumer products,1
2014,U.S. Citizen,United States,Female,BS,MCS,Chemistry,CMY,S14,E,PPG Industries,Chemist ,Huntsville,AL,,Hired from summer internship,41653,41684,Engineering: Quality control,manufacturing,1
2014,U.S. Citizen,United States,Female,BS,MCS,Biological Sciences,BSC,S14,E,National Institutes of Health,Intramural Research Training Award Program,Bethesda,MD,,,,,Research,education,NA
2014,U.S. Citizen,United States,Female,BS,MCS,Chemistry,CMY,S14,V,World Race International Mission trip,,NA,NA,,,,,,,NA
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S13,E,Mmodal,Software Engineer,Pittsburgh,PA,,,,,Software Engineering,technology,NA
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S14,E,Google,,NA,NA,,,,,,technology,NA
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S14,E,Google,Software Engineer,Mountian View,CA,,,41518,41548,Software Engineering,technology,2
2014,Permanent Resident,United States,Female,BS,SCS,Computer Science,CS,S14,E,Amazon,Software Development Engineer,Seattle,WA,,Networking,41518,41579,Software Development,retail,2
2014,Non-US Citizen,Korea,Female,BS,SCS,Computer Science,CS,S14,E,LinkedIn,Software Engineer,San Francisco,CA,,,,,Software Engineering,technology,NA
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S14,E,Capital One,Software Engineer,Dallas,TX,,,,,Software Engineering,financial services,NA
2014,Non-US Citizen,China,Female,BS,SCS,Computer Science,CS,S14,E,Google,Software Engineer,Mountain View,CA,,,,,Software Engineering,technology,NA
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S14,E,Etsy,Software Engineer,Brooklyn,NY,,Hired from summer internship,41579,41579,Software Engineering,technology,1
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S14,E,Polyvore,Software Engineer,Mountian View,CA,,Networking,41548,41609,Software Engineering,technology,3
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S14,E,Cisco,Software Engineer,San Francisco,CA,,Networking,41609,41640,Software Engineering,technology,6
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S14,E,IMS Incorporated,Web Application Developer,Calverton,MD,,,,,Software Development,technology,NA
